-0.07754736393690109,0.05233218893408775,0.4462989568710327
0.01158339437097311,0.03607260808348656,0.39533498883247375
-0.07406159490346909,0.013628729619085789,0.5182898640632629
0.0255446657538414,0.07999582588672638,0.4132613241672516
0.03719417005777359,0.044566575437784195,0.4486272633075714
-0.021043574437499046,0.06792530417442322,0.4796392619609833
-0.049585387110710144,0.09862545877695084,0.44909563660621643
-0.023947909474372864,0.0061875926330685616,0.6152024865150452
-0.12768104672431946,0.15024563670158386,0.5532485842704773
0.001503436709754169,0.009513979777693748,0.3054426908493042
-0.016514409333467484,-0.013249361887574196,0.4849680960178375
-0.019827397540211678,-0.015281645581126213,0.45225679874420166
-0.08173965662717819,0.05645133554935455,0.47485265135765076
-0.04850764945149422,0.04787789657711983,0.49802663922309875
